"region","county","state","msa","pmsa","pop.density","pop","pop.change","age6574","age75","crime","college","income","farm","democrat","republican","Perot","white","black","turnout"
"West","Spokane","WA",7840,NA,216,361364,11.5,7.400000095,5.800000191,5464,20.60000038,31784,0.899999976,41.09999847,35.5,22.60000038,94.60654449,1.412703037,46.80377579
"West","Stevens","WA",NA,NA,13,30948,15.10000038,7.099999905,5.400000095,3309,12.10000038,28644,5.900000095,33.5,38.59999847,25.5,92.88806915,0.210029721,47.78014755
"West","Thurston","WA",7602,5910,243,161238,42.09999847,6.800000191,4.900000095,4811,24.70000076,35859,1.200000048,45.29999924,30.29999924,23.10000038,91.92684174,1.776256204,52.44979477
"West","Wahkiakum","WA",NA,NA,13,3327,-9.800000191,11.30000019,8.199999809,2886,10.39999962,29679,8.699999809,38.79999924,27.20000076,32.5,96.72377777,0.090171322,53.98256683
"West","Walla Walla","WA",NA,NA,40,48439,6.400000095,8.399999619,7.300000191,6895,18.79999924,30842,2.200000048,36.79999924,39.70000076,22.70000076,89.37013245,1.486405611,41.04337311
"West","Whatcom","WA",860,NA,65,127780,29.29999924,7,5.5,5473,22,35007,2.799999952,41.79999924,37.40000153,19.60000038,93.30802917,0.508686781,49.8348732
"West","Whitman","WA",NA,NA,18,38775,-4.400000095,5.199999809,4.300000191,3485,42.59999847,32306,6.300000191,43.70000076,36.79999924,18.39999962,91.94841766,1.263700843,45.07543564
"West","Yakima","WA",9260,NA,46,188823,14.80000019,7.099999905,5.900000095,7862,13.69999981,27507,4.900000095,36.29999924,44.59999847,18.29999924,73.88612366,1.026358008,30.70018005
"South","Barbour","WV",NA,NA,46,15699,-5,8.600000381,7.400000095,856,10.10000038,19106,2.799999952,49.90000153,33.40000153,16.60000038,97.66864014,0.942735195,44.29581451
"South","Berkeley","WV",8872,8840,196,59253,34.90000153,7.199999809,4.5,4452,11.89999962,32040,1.5,35.70000076,45.59999847,18.20000076,95.37238312,3.728081226,33.80250931
"South","Boone","WV",NA,NA,53,25870,-12.89999962,7.800000191,4.699999809,1698,6.400000095,21221,0.699999988,68.09999847,20.89999962,10.69999981,98.91766357,0.827212989,37.33281708
"South","Braxton","WV",NA,NA,25,12998,-5.800000191,9.300000191,7.800000191,988,8.100000381,20365,2.299999952,58.90000153,26.60000038,14.30000019,99.28450775,0.353900611,44.35297775
"South","Brooke","WV",8080,NA,301,26992,-14.10000038,9.800000191,6.599999905,1668,12.19999981,31407,0.400000006,54.70000076,24.79999924,20.20000076,98.81816864,0.748369873,38.58550644
"South","Cabell","WV",3400,NA,342,96827,-9.800000191,9.300000191,7.099999905,5754,18.89999962,28090,0.400000006,44.79999924,39.09999847,15.69999981,95.12119293,4.095964909,34.83016205
"South","Calhoun","WV",NA,NA,28,7885,-3.799999952,8.300000191,7.400000095,1086,6.800000191,17671,1.299999952,49.79999924,33.5,16.39999962,99.37857056,0.025364617,41.44578171
"South","Clay","WV",NA,NA,29,9983,-10.89999962,7.199999809,5.699999809,1187,6.199999809,16130,3,52.70000076,34.29999924,12.60000038,99.8497467,0.010017029,36.63227463
"South","Doddridge","WV",NA,NA,22,6994,-4.400000095,9.399999619,6.800000191,1125,10.30000019,19830,2.299999952,32.40000153,50.09999847,17.20000076,99.39948273,0.028595939,42.77952576
"South","Fayette","WV",NA,NA,72,47952,-17.10000038,9.800000191,7.300000191,2075,8.800000191,20848,0.600000024,61.29999924,25.60000038,12.80000019,93.21195984,6.291708469,32.54921722
"South","Gilmer","WV",NA,NA,22,7669,-10.10000038,7.900000095,8.399999619,1727,14.19999981,16994,4.300000191,50,34.40000153,15.30000019,99.00899506,0.417264313,41.12661362
"South","Grant","WV",NA,NA,22,10428,4.5,8,6.800000191,783,8.600000381,25327,4.5,23.5,64.30000305,12.10000038,98.51361847,1.016494036,41.21595764
"South","Greenbrier","WV",NA,NA,35,34693,-6.300000191,9.100000381,7.800000191,1079,11.5,23819,2.799999952,47.5,36.40000153,15.60000038,95.97325134,3.680857897,35.12812424
"South","Hampshire","WV",NA,NA,27,16498,17.5,8.399999619,5.300000191,1654,9,24164,5.300000191,38.29999924,44.79999924,16.60000038,98.88471222,0.678870142,37.40453339
"South","Hancock","WV",8080,NA,424,35233,-14.30000019,9.899999619,6.099999905,2162,8.899999619,30576,0.5,52,25.89999962,21.70000076,96.88360596,2.557261705,42.70428467
"South","Hardy","WV",NA,NA,19,10977,12.5,9,6.300000191,1751,7.300000191,25843,6.400000095,41,45.90000153,12.89999962,97.87738037,1.90398109,42.55260849
"South","Harrison","WV",NA,NA,168,69371,-9.899999619,10,7.800000191,1988,13.5,25245,1.100000024,51,31.89999962,16.89999962,98.10439301,1.405486465,43.73729706
"South","Jackson","WV",NA,NA,56,25938,1.200000048,7.5,6,1421,8.699999809,25121,2.299999952,45.40000153,37.29999924,17,99.53350067,0.061685558,43.29169464
"South","Jefferson","WV",8872,8840,180,35926,24.20000076,7.099999905,4.300000191,2949,16.20000076,34887,2.5,44,38.20000076,17.29999924,91.7413559,7.406891823,33.92807388
"South","Kanawha","WV",1480,NA,230,207619,-10.19999981,9.300000191,6.400000095,4912,17.60000038,30030,0.100000001,46.90000153,38.40000153,14.39999962,92.48623657,6.642937183,39.34273911
"South","Lewis","WV",NA,NA,44,17223,-8.100000381,9,7.5,1515,8.199999809,22273,2.799999952,44.70000076,36.79999924,18.20000076,99.2045517,0.278697103,38.10602188
"South","Lincoln","WV",NA,NA,50,21382,-8.399999619,7.199999809,5.300000191,1570,4.699999809,16868,2.200000048,56.40000153,33,9.899999619,99.78954315,0.028060986,37.33981705
"South","Logan","WV",NA,NA,95,43032,-15.19999981,7.699999809,4.900000095,1599,6.300000191,21100,0.400000006,68.09999847,20.5,11.30000019,96.15402222,3.174381971,37.87181473
"South","McDowell","WV",NA,NA,64,35233,-31.60000038,8.899999619,5.800000191,879,4.599999905,15756,0.600000024,71.80000305,19.79999924,8.199999809,86.3026123,13.49303246,27.76090622
"South","Marion","WV",NA,NA,186,57249,-12.5,10.19999981,8,2474,12.5,25963,0.800000012,55.70000076,25.29999924,18.79999924,96.20429993,3.24721837,44.00775528
"South","Marshall","WV",9000,NA,122,37356,-10.19999981,9.199999809,6,2573,9.699999809,26974,1.299999952,48,29.29999924,22.39999962,99.05236053,0.54609704,40.74044418
"South","Mason","WV",NA,NA,58,25178,-7.900000095,8.199999809,5.900000095,1590,6.800000191,24125,3.700000048,47.59999847,34,18.29999924,99.08650208,0.444832802,44.48328018
"South","Mercer","WV",NA,NA,155,64980,-11.89999962,9.699999809,6.900000095,2889,11.60000038,24020,0.600000024,46.90000153,38.90000153,13.89999962,92.98245239,6.360418797,31.22499275
"South","Mineral","WV",1900,NA,82,26697,-1,8.699999809,6,1832,10.39999962,26895,1.600000024,37.20000076,45.09999847,17.60000038,96.88729095,2.753118277,40.18429184
"South","Mingo","WV",NA,NA,80,33739,-10,6.5,3.900000095,1632,6.599999905,19643,0.200000003,67.5,23.79999924,8.399999619,97.24947357,2.43931365,32.22679901
"South","Monongalia","WV",NA,NA,215,75509,3.299999952,6.300000191,4.599999905,3937,28.10000038,30426,0.899999976,49.40000153,34.29999924,16,95.04827118,2.431498289,37.92130661
"South","Monroe","WV",NA,NA,27,12406,-2.5,9.899999619,7,771,8,21530,6.699999809,44.59999847,42.59999847,12.60000038,98.42012024,1.281637907,43.6885376
"South","Morgan","WV",NA,NA,56,12128,19.29999924,10.19999981,6.599999905,1494,11.80000019,28252,1.600000024,34.70000076,48.40000153,16.60000038,98.82090759,0.758575201,44.07981491
"South","Nicholas","WV",NA,NA,42,26775,-4,8.100000381,5.800000191,2191,8,21390,1.399999976,52.90000153,31,15.69999981,99.60784149,0.014939309,35.59663773
"South","Ohio","WV",9000,NA,472,50871,-18.29999924,10.80000019,8.100000381,2531,18.39999962,30037,0.300000012,46.09999847,36,17.60000038,95.91122437,3.310333967,40.55945587
"South","Pendleton","WV",NA,NA,11,8054,1.200000048,9.199999809,8.100000381,1212,8.199999809,22500,11.30000019,45.40000153,44.29999924,10.10000038,97.70300293,2.073503733,44.48721313
"South","Pleasants","WV",NA,NA,58,7546,-8.300000191,8.100000381,6.5,686,8.5,26110,2.299999952,41.09999847,37,21.70000076,99.56268311,0.225284919,44.73893356
"South","Pocahontas","WV",NA,NA,10,9008,-9.199999809,9.899999619,9,940,9.699999809,20595,5,46,37.09999847,16.60000038,99.02309418,0.765985787,41.97380066
"South","Preston","WV",NA,NA,45,29037,-3.299999952,8,6,1574,8.300000191,23222,3.5,37.5,42.20000076,20.10000038,99.51441193,0.251403391,36.14353943
"South","Putnam","WV",1480,NA,131,42835,18.89999962,6.599999905,4.400000095,2204,13.30000019,31448,1.299999952,39.09999847,43.90000153,16.70000076,99.21559143,0.296486527,40.68635559
"South","Raleigh","WV",NA,NA,128,76819,-10.89999962,9,6.300000191,3124,10.69999981,24391,0.300000012,52.20000076,34.5,12.89999962,91.58411407,7.658261776,32.82260895
"South","Randolph","WV",NA,NA,27,27803,-2,8.699999809,7.099999905,1680,11.89999962,21522,1.700000048,49.90000153,34.20000076,15.5,98.70877075,0.802071691,36.76581573
"South","Ritchie","WV",NA,NA,22,10233,-11.69999981,8.899999619,8.399999619,895,6,20584,3.599999905,33.40000153,49.5,16.89999962,99.78501129,0.068406135,43.15449905
"South","Roane","WV",NA,NA,31,15120,-5.199999809,8.600000381,7,1680,6.599999905,17898,3,44.5,37.70000076,17.20000076,99.57672119,0.026455026,38.73677063
"South","Summers","WV",NA,NA,39,14204,-10.89999962,9.899999619,7.599999905,841,8.5,20076,2.5,54.29999924,33.79999924,11.60000038,93.94536591,5.12531662,34.37060165
"South","Taylor","WV",NA,NA,88,15144,-8.800000191,8.800000191,7.300000191,1776,8.100000381,22357,3.599999905,46.5,33.09999847,20.29999924,99.0029068,0.633914411,40.3922348
"South","Tucker","WV",NA,NA,19,7728,-10.5,8.699999809,8.100000381,1147,8.600000381,22825,4.199999809,49.79999924,34.79999924,15.19999981,99.67649841,0.051759835,46.90734863
"South","Tyler","WV",NA,NA,38,9796,-13.19999981,8.5,6.900000095,559,9,25462,1.299999952,37.79999924,37.90000153,24.10000038,99.60187531,0.040832993,42.90526581
"South","Upshur","WV",NA,NA,65,22867,-1.700000048,7.800000191,6.900000095,2043,12,22267,2.099999905,38.29999924,42.5,18.89999962,98.96794128,0.529146791,36.09131241
"South","Wayne","WV",3400,NA,83,41636,-8.699999809,8.300000191,5.5,2172,9,23525,0.699999988,51.29999924,35,13.5,99.64694214,0.045633588,39.26169586
"South","Webster","WV",NA,NA,19,10729,-14.60000038,8.699999809,6.699999809,603,5.599999905,15489,0.800000012,64.90000153,22.70000076,12.19999981,99.76698303,0.027961599,33.3302269
"South","Wetzel","WV",NA,NA,53,19258,-12.30000019,8,6.800000191,1282,10.39999962,28122,1.600000024,49.40000153,29.89999962,20.39999962,99.61574554,0.083082356,39.44853973
"South","Wirt","WV",NA,NA,23,5192,7.599999905,8,6.400000095,2455,8,21193,5.099999905,43.79999924,39.40000153,16.5,99.84591675,0.077041604,45.87827301
"South","Wood","WV",6020,NA,238,86915,-6.599999905,8.300000191,6.5,2589,13.5,30582,0.5,37.5,42.79999924,19.39999962,98.45136261,0.912385643,41.49801636
"South","Wyoming","WV",NA,NA,58,28990,-18.79999924,7,3.900000095,1501,6.199999809,20730,1.399999976,60.20000076,29.39999962,10.39999962,98.90651703,0.807174861,33.1390152
"Midwest","Adams","WI",NA,NA,25,15682,20.89999962,12.39999962,7,4495,7.400000095,24780,4.699999809,44,30.60000038,24.89999962,95.65744019,2.391276598,51.31998444
"Midwest","Ashland","WI",NA,NA,16,16307,-2.900000095,9.100000381,8.800000191,3045,12.80000019,24865,2.5,50.20000076,28.29999924,20.79999924,90.44582367,0.104249708,51.46869278
"Midwest","Barron","WI",NA,NA,48,40750,7.099999905,8.899999619,8,2023,11.69999981,27123,10.60000038,39.90000153,32.5,27.10000038,99.0085907,0.098159507,49.64417267
"Midwest","Bayfield","WI",NA,NA,10,14008,2.400000095,9.800000191,7.800000191,2467,18.29999924,25082,5.099999905,47.70000076,29.5,22,90.71244812,0.207024559,57.90976715
"Midwest","Brown","WI",3080,NA,381,194594,14.89999962,5.900000095,4.900000095,4110,17.70000076,37121,1.799999952,36.5,41.20000076,21.79999924,95.90274811,0.520057142,52.77706528
"Midwest","Buffalo","WI",NA,NA,20,13584,-4.900000095,8.699999809,8,1214,10.80000019,27938,20.29999924,43.09999847,29.20000076,27.20000076,99.53621674,0.03680801,51.16313171
"Midwest","Burnett","WI",NA,NA,16,13084,7.400000095,11.89999962,8.399999619,3063,8.899999619,23691,7.199999809,42.70000076,31.5,24.89999962,95.51360321,0.168144301,56.8327713
"Midwest","Calumet","WI",460,NA,110,34291,14.19999981,6.300000191,4.699999809,2675,12.89999962,37555,7.5,31,41,27.5,98.88892365,0.084570296,53.6613121
"Midwest","Chippewa","WI",2290,NA,53,52360,2.200000048,7.599999905,6.699999809,2636,10.80000019,30448,9.399999619,41.59999847,32.59999847,25.39999962,99.03361511,0.059205499,48.18563843
"Midwest","Clark","WI",NA,NA,26,31647,-2.599999905,8.800000191,8.399999619,1376,8.600000381,26539,20.70000076,37.20000076,33.40000153,28.79999924,99.33643341,0.091635861,47.03447342
"Midwest","Columbia","WI",NA,NA,60,45088,8,8.5,7.099999905,2737,12.89999962,33168,9.199999809,39,37.90000153,22.70000076,98.6271286,0.538946033,53.1937561
"Midwest","Crawford","WI",NA,NA,28,15940,-3.299999952,9.300000191,7.599999905,3301,10.80000019,25580,15.80000019,45.29999924,30.60000038,23,99.06524658,0.313676298,49.00878143
"Midwest","Dane","WI",4720,NA,316,367085,17.5,5.199999809,4.099999905,5471,34.20000076,41529,2,54.59999847,29.5,15.19999981,93.87934875,2.863369465,57.24069214
"Midwest","Dodge","WI",NA,NA,88,76559,3.700000048,8,6.800000191,2475,10.19999981,33471,9.300000191,32,41.90000153,25.60000038,97.57180786,1.491659999,46.64245987
"Midwest","Door","WI",NA,NA,54,25690,3.400000095,9.300000191,8.399999619,2736,16.39999962,30913,6.5,34.40000153,39.70000076,25.39999962,98.82054901,0.112884387,53.62787247
"Midwest","Douglas","WI",2240,NA,32,41758,-4.400000095,8.600000381,7.699999809,6450,14.80000019,27423,0.899999976,55.40000153,25.5,18.60000038,96.87724304,0.407107621,53.2903862
"Midwest","Dunn","WI",NA,NA,43,35909,6.5,6.099999905,5.900000095,4520,19.39999962,29631,11.19999981,43.70000076,29,26.39999962,97.27088165,0.478988558,50.73379898
"Midwest","Eau Claire","WI",2290,NA,136,85183,9.899999619,6.900000095,5.5,4282,20.89999962,32468,3.099999905,45.09999847,33.79999924,20.79999924,96.50047302,0.279398471,55.26454926
"Midwest","Florence","WI",NA,NA,10,4590,19,9.300000191,7.5,2194,8.899999619,26637,3.299999952,37,35.59999847,27.20000076,99.3899765,0.087145969,57.64706039
"Midwest","Fond du Lac","WI",NA,NA,127,90083,3,7.5,6.5,3755,13.30000019,34257,5.300000191,30.89999962,44.5,24,98.53135681,0.285292447,49.4055481
"Midwest","Forest","WI",NA,NA,9,8776,-1.399999976,10.39999962,8.5,3285,7.599999905,20396,1.5,43.59999847,31.89999962,24.29999924,89.35733795,1.447128534,49.77210617
"Midwest","Grant","WI",NA,NA,43,49264,-4.900000095,7.800000191,6.900000095,2212,14.69999981,29471,14.89999962,38.5,33.20000076,27.70000076,99.13526917,0.154270872,47.00592804
"Midwest","Green","WI",NA,NA,53,30339,3.5,8.199999809,7.099999905,2366,12,32644,13.60000038,38.5,34.5,26.29999924,99.45285034,0.075810015,46.74840927
"Midwest","Green Lake","WI",NA,NA,53,18651,2.5,10,9.100000381,2509,11.39999962,30280,8.899999619,29.10000038,40.79999924,29.60000038,98.5791626,0.1125945,51.15007401
"Midwest","Iowa","WI",NA,NA,27,20150,3.5,8,6.199999809,1357,13.30000019,30273,18.79999924,44,32.40000153,23.10000038,99.71712494,0.034739453,50.37717056
"Midwest","Iron","WI",NA,NA,8,6153,-6.400000095,13.69999981,10.69999981,2824,10.5,22071,0.600000024,45.29999924,32.70000076,21.5,99.47992706,0.016252235,63.23744583
"Midwest","Jackson","WI",NA,NA,17,16588,-0.600000024,9.399999619,7.699999809,3875,8.800000191,26026,13.10000038,43.70000076,31.39999962,24.20000076,95.33397675,0.283337355,50.74752808
"Midwest","Jefferson","WI",NA,NA,124,67783,4.599999905,7.199999809,5.900000095,3006,15.10000038,35751,5.800000191,35.29999924,39.90000153,24.29999924,98.40520477,0.278830975,48.39266586
"Midwest","Juneau","WI",NA,NA,29,21650,5.5,9.899999619,7.599999905,2759,8.600000381,26280,9.199999809,38,36.90000153,24.29999924,98.41570282,0.143187061,50.7759819
"Midwest","Kenosha","WI",1602,3800,491,128181,8.800000191,7.199999809,5.400000095,5096,12.69999981,35657,0.899999976,44.20000076,32.09999847,23,92.98336029,4.130877495,48.24193954
"Midwest","Kewaunee","WI",NA,NA,55,18878,-3.099999905,8.5,7.300000191,1334,8.199999809,32613,14.39999962,39,34.40000153,26,99.40671539,0.127132118,54.96874619
"Midwest","La Crosse","WI",3870,NA,219,97904,9,6.800000191,6,4468,21.10000038,33830,2.099999905,43.70000076,36.09999847,19.60000038,96.33824921,0.447377026,53.39209747
"Midwest","Lafayette","WI",NA,NA,25,16076,-7.599999905,8.699999809,6.699999809,1044,10.10000038,28718,24.70000076,40,32.90000153,26.5,99.58322906,0.087086342,48.88653946
"Midwest","Langlade","WI",NA,NA,23,19505,-1.100000024,10.39999962,8.600000381,3452,8.800000191,25327,5.199999809,36.09999847,38.70000076,24.29999924,98.90284729,0.066649579,51.48423386
"Midwest","Lincoln","WI",NA,NA,32,26993,4.800000191,8.600000381,7.599999905,3295,10.80000019,29301,4.5,39.79999924,32.5,27.10000038,98.958992,0.311191797,49.28685379
"Midwest","Manitowoc","WI",NA,NA,137,80421,-2,8.5,7.5,3610,12.10000038,33002,5.599999905,38.5,33.90000153,27.10000038,97.89731598,0.142997473,51.31495667
"Midwest","Marathon","WI",8940,NA,76,115400,6.099999905,7.099999905,5.599999905,3127,13.5,34988,7,37.40000153,36.5,25.39999962,97.21750641,0.077123053,49.72097015
"Midwest","Marinette","WI",NA,NA,29,40548,4.199999809,9.300000191,8.300000191,3336,10.10000038,27916,3.200000048,36.20000076,37.90000153,25.70000076,99.33905792,0.019729704,52.0198288
"Midwest","Marquette","WI",NA,NA,28,12321,10.60000038,12.19999981,8.199999809,3718,8.800000191,26640,8.399999619,37.70000076,34.59999847,27.10000038,98.80691528,0.251602948,54.54102707
"Midwest","Menominee","WI",NA,NA,12,3890,25.79999924,5.699999809,2.700000048,5964,3.700000048,14801,0.400000006,59.59999847,21,19.10000038,10.69408703,0,29.82005119
"Midwest","Milwaukee","WI",5082,5080,3940,959275,-1.399999976,7.5,6.099999905,7582,19.29999924,33988,0,50.59999847,32.5,16.29999924,74.94389343,20.37684631,48.52581406
"Midwest","Monroe","WI",NA,NA,42,36633,7.5,8.399999619,6.300000191,2595,10.80000019,29325,12.89999962,38.20000076,36.40000153,24.89999962,98.22564697,0.384898871,45.87393951
"Midwest","Oconto","WI",NA,NA,31,30226,6.199999809,9.300000191,7.099999905,1346,8.5,27320,8.399999619,36.70000076,35.59999847,27.39999962,99.00747681,0.059551381,53.17607498
"Midwest","Oneida","WI",NA,NA,29,31679,6.199999809,10.39999962,7.599999905,3843,14.89999962,27800,0.300000012,38.29999924,35.90000153,25.60000038,98.86676025,0.183086589,59.07383347
